GEO_ID,State,County,POPESTIMATE2019,Est. Med HH Income (2018 Dollars),Margin of Error,Lat,Lng
0500000US47177,Tennessee,Warren County,41277,37715,2218,35.7115652,-85.80766
0500000US47179,Tennessee,Washington County,129375,46752,1903,36.3321016,-82.5185837
0500000US47181,Tennessee,Wayne County,16673,38634,5802,35.282369,-87.77633329999999
0500000US47183,Tennessee,Weakley County,33328,38566,1757,36.3428865,-88.7108964
0500000US47185,Tennessee,White County,27345,40745,1972,35.9189882,-85.52002399999999
0500000US47187,Tennessee,Williamson County,238412,109026,2935,35.9179271,-86.86218269999999
0500000US47189,Tennessee,Wilson County,144657,71513,2237,36.1626241,-86.2970998
0500000US48001,Texas,Anderson County,57735,43355,2033,31.776932,-95.6457951
0500000US48003,Texas,Andrews County,18705,74233,4834,32.342627,-102.7135121
0500000US48005,Texas,Angelina County,86715,47714,1985,31.2704698,-94.645035
0500000US48007,Texas,Aransas County,23510,44865,4698,28.0761262,-96.9638624
0500000US48009,Texas,Archer County,8553,64476,4552,33.5761511,-98.7481167
0500000US48011,Texas,Armstrong County,1887,66563,8051,34.937162,-101.4339148
0500000US48013,Texas,Atascosa County,51153,55265,3274,28.8661281,-98.5721016
0500000US48015,Texas,Austin County,30032,65365,4632,29.8711291,-96.2800864
0500000US48017,Texas,Bailey County,7000,46485,5594,34.0913057,-102.8975098
0500000US48019,Texas,Bandera County,23112,53683,4866,29.7404135,-99.2785583
0500000US48021,Texas,Bastrop County,88723,62941,3059,30.0458708,-97.35165579999999
0500000US48023,Texas,Baylor County,3509,40750,7834,33.5373926,-99.2785583
0500000US48025,Texas,Bee County,32565,42032,4701,28.3624206,-97.69822719999999
0500000US48027,Texas,Bell County,362924,54184,815,31.134411,-97.5247243
0500000US48029,Texas,Bexar County,2003554,55456,501,29.4200763,-98.5721016
0500000US48031,Texas,Blanco County,11931,63071,3656,30.3500511,-98.3964938
0500000US48033,Texas,Borden County,654,81985,13787,32.82331080000001,-101.4339148
0500000US48035,Texas,Bosque County,18685,50882,2214,31.8507607,-97.69822719999999
0500000US48037,Texas,Bowie County,93245,47505,2075,33.4473287,-94.479976
0500000US48039,Texas,Brazoria County,374264,79270,2003,29.2131857,-95.4777811
0500000US48041,Texas,Brazos County,229211,46839,1913,30.6504141,-96.3226072
0500000US48043,Texas,Brewster County,9203,43894,2762,29.6629938,-103.3587288
0500000US48045,Texas,Briscoe County,1546,42647,6885,34.526178,-101.1617356
0500000US48047,Texas,Brooks County,7093,27378,2831,27.0273057,-98.2212979
0500000US48049,Texas,Brown County,37864,45457,2375,31.7705105,-98.92453429999999
0500000US48051,Texas,Burleson County,18443,56235,3507,30.4500257,-96.663812
0500000US48053,Texas,Burnet County,48155,59238,3055,30.7270349,-98.2212979
0500000US48055,Texas,Caldwell County,43664,52278,2375,29.8849106,-97.6699144
0500000US48057,Texas,Calhoun County,21290,55469,4258,28.4169365,-96.663812
0500000US48059,Texas,Callahan County,13943,44602,3204,32.2728116,-99.456155
0500000US48061,Texas,Cameron County,423163,37132,1130,26.1284971,-97.5247243
0500000US48063,Texas,Camp County,13094,42604,4451,32.9567043,-94.99744609999999
0500000US48065,Texas,Carson County,5926,70087,7537,35.4578717,-101.4339148
0500000US48067,Texas,Cass County,30026,45345,3467,33.09443420000001,-94.315422
0500000US48069,Texas,Castro County,7530,45000,6963,34.4985047,-102.3463875
0500000US48071,Texas,Chambers County,43837,76850,8824,29.7524956,-94.6863782
0500000US48073,Texas,Cherokee County,52646,46044,1936,31.7981828,-95.1432068
0500000US48075,Texas,Childress County,7306,40794,7345,34.5257527,-100.1703257
0500000US48077,Texas,Clay County,10471,51191,3678,33.7900416,-98.2212979
0500000US48079,Texas,Cochran County,2853,42798,7441,33.5643803,-102.8975098
0500000US48081,Texas,Coke County,3387,45551,3023,31.82776629999999,-100.5296115
0500000US48083,Texas,Coleman County,8175,43981,2768,31.7320219,-99.456155
0500000US48085,Texas,Collin County,1034730,94192,911,33.1795213,-96.49297969999999
0500000US48087,Texas,Collingsworth County,2920,42750,9436,35.0351623,-100.3497895
0500000US48089,Texas,Colorado County,21493,49504,4080,29.5378648,-96.49297969999999
0500000US48091,Texas,Comal County,156209,75356,1984,29.8105572,-98.2212979
0500000US48093,Texas,Comanche County,13635,47893,4071,31.9755461,-98.5721016
0500000US48095,Texas,Concho County,2726,43355,9282,31.3431641,-99.8124935
0500000US48097,Texas,Cooke County,41257,57646,4167,33.6672185,-97.35165579999999
0500000US48099,Texas,Coryell County,75951,51440,1688,31.4774358,-97.87216
0500000US48101,Texas,Cottle County,1398,34375,7934,34.159117,-100.3497895
0500000US48103,Texas,Crane County,4797,70398,9716,31.4654966,-102.5298028
0500000US48105,Texas,Crockett County,3464,51152,4717,30.5977955,-101.1617356
0500000US48107,Texas,Crosby County,5737,37899,3153,33.5500004,-101.2523792
0500000US48109,Texas,Culberson County,2171,33417,11126,31.347767,-104.4723301
0500000US48111,Texas,Dallam County,7287,51250,10958,36.20745,-102.5298028
0500000US48113,Texas,Dallas County,2635516,56854,391,32.8024682,-96.83509989999999
0500000US48115,Texas,Dawson County,12728,44657,5731,32.7717423,-101.9804613
0500000US48117,Texas,Deaf Smith County,18546,51841,4192,35.0017354,-102.5298028
0500000US48119,Texas,Delta County,5331,46138,5456,33.3493128,-95.77212039999999
0500000US48121,Texas,Denton County,887207,83376,1008,33.1418611,-97.179026
0500000US48123,Texas,DeWitt County,20160,53779,5425,29.1235194,-97.35165579999999
0500000US48125,Texas,Dickens County,2211,41618,3947,33.5985109,-100.7097867
0500000US48127,Texas,Dimmit County,10124,27832,6110,28.4116514,-99.8124935
0500000US48129,Texas,Donley County,3278,43224,4015,34.9875355,-100.8903099
0500000US48131,Texas,Duval County,11157,37382,5459,27.7525271,-98.5721016
0500000US48133,Texas,Eastland County,18360,35325,2490,32.3240465,-98.7481167
0500000US48135,Texas,Ector County,166223,60676,1959,31.8246483,-102.5298028
0500000US48137,Texas,Edwards County,1932,40313,21276,29.9282955,-100.439656
0500000US48139,Texas,Ellis County,184826,72213,2151,32.2619765,-96.83509989999999
0500000US48141,Texas,El Paso County,839238,44597,745,31.8039824,-106.2051484
0500000US48143,Texas,Erath County,42698,48819,2400,32.17934040000001,-98.2212979
0500000US48145,Texas,Falls County,17297,38032,3400,31.1636412,-97.0068393
0500000US48147,Texas,Fannin County,35514,50761,1798,33.5544296,-96.15269850000001
0500000US48149,Texas,Fayette County,25346,56297,4556,29.8896442,-96.83509989999999
0500000US48151,Texas,Fisher County,3830,46827,4353,32.7398733,-100.3497895
0500000US48153,Texas,Floyd County,5712,48555,5620,34.0791533,-101.2523792
0500000US48155,Texas,Foard County,1155,46354,8925,33.9865825,-99.7678687
0500000US48157,Texas,Fort Bend County,811688,95561,1694,29.5692614,-95.81428849999999
0500000US48159,Texas,Franklin County,10725,52944,6279,33.1959954,-95.18492189999999
0500000US48161,Texas,Freestone County,19717,48731,5100,31.7534889,-96.15269850000001
0500000US48163,Texas,Frio County,20306,42476,5003,28.831355,-99.1013498
0500000US48165,Texas,Gaines County,21492,59032,5358,32.6987519,-102.7135121
0500000US48167,Texas,Galveston County,342139,69369,1866,29.37634989999999,-94.8520636
0500000US48169,Texas,Garza County,6229,55039,14840,33.1955897,-101.2523792
0500000US48171,Texas,Gillespie County,26988,58325,4646,30.31499299999999,-98.92453429999999
0500000US48173,Texas,Glasscock County,1409,75833,17605,31.912308,-101.6157773
0500000US48175,Texas,Goliad County,7658,60492,4435,28.5673709,-97.35165579999999
0500000US48177,Texas,Gonzales County,20837,53006,3721,29.4834878,-97.5247243
0500000US48179,Texas,Gray County,21886,47170,4894,35.3352558,-100.8903099
0500000US48181,Texas,Grayson County,136212,54370,1905,33.7062406,-96.663812
0500000US48183,Texas,Gregg County,123945,49287,1254,32.4892547,-94.8520636
0500000US48185,Texas,Grimes County,28880,50298,4135,30.4829853,-95.9832577
0500000US48187,Texas,Guadalupe County,166847,70931,1953,29.6477307,-97.87216
0500000US48189,Texas,Hale County,33406,47080,2713,34.1064941,-101.8891721
0500000US48191,Texas,Hall County,2964,32921,3335,34.4793521,-100.7097867
0500000US48193,Texas,Hamilton County,8461,47500,9960,31.6368668,-98.2212979
0500000US48195,Texas,Hansford County,5399,39229,4633,36.31837489999999,-101.4339148
0500000US48197,Texas,Hardeman County,3933,42238,10049,34.2177242,-99.634135
0500000US48199,Texas,Hardin County,57602,59105,3317,30.364764,-94.315422
0500000US48201,Texas,Harris County,4713325,60146,474,29.7751825,-95.3102505
0500000US48203,Texas,Harrison County,66553,51202,2234,32.5539228,-94.315422
0500000US48205,Texas,Hartley County,5576,59280,9890,35.86479569999999,-102.5298028
0500000US48207,Texas,Haskell County,5658,46013,4336,33.1403423,-99.8124935
0500000US48209,Texas,Hays County,230191,65935,1872,30.0537607,-98.0028892
0500000US48211,Texas,Hemphill County,3819,63778,8931,35.9022267,-100.3497895
0500000US48213,Texas,Henderson County,82737,45798,1788,32.1321367,-95.81428849999999
0500000US48215,Texas,Hidalgo County,868707,38398,891,26.4656319,-98.2212979
0500000US48217,Texas,Hill County,36649,48823,2959,32.0621768,-97.179026
0500000US48219,Texas,Hockley County,23021,48116,2342,33.6212592,-102.3463875
0500000US48221,Texas,Hood County,61643,59049,3646,32.4296296,-97.8286368
0500000US48223,Texas,Hopkins County,37084,51877,2465,33.2282942,-95.4777811
0500000US48225,Texas,Houston County,22968,34297,2898,31.2377559,-95.4777811
0500000US48227,Texas,Howard County,36664,51528,2638,32.2875944,-101.4339148
0500000US48229,Texas,Hudspeth County,4886,29318,7647,31.5707433,-105.5943388
0500000US48231,Texas,Hunt County,98594,51928,1501,33.1967938,-96.15269850000001
0500000US48233,Texas,Hutchinson County,20938,50651,3341,35.8031909,-101.4339148
0500000US48235,Texas,Irion County,1536,54706,15653,31.2557696,-100.8903099
0500000US48237,Texas,Jack County,8935,51700,3382,33.2560382,-98.2212979
0500000US48239,Texas,Jackson County,14760,60276,5630,28.9340886,-96.5356449
0500000US48241,Texas,Jasper County,35529,46088,4446,30.9263644,-93.9878427
0500000US48243,Texas,Jeff Davis County,2274,53194,14890,30.750805,-104.1930918
0500000US48245,Texas,Jefferson County,251565,48463,1193,29.8165398,-94.15137639999999
0500000US48247,Texas,Jim Hogg County,5200,32049,5659,26.995506,-98.7481167
0500000US48249,Texas,Jim Wells County,40482,42005,5407,27.7841718,-98.04651849999999
0500000US48251,Texas,Johnson County,175817,62066,2041,32.4133566,-97.35165579999999
0500000US48253,Texas,Jones County,20083,45694,5639,32.7833435,-99.8124935
0500000US48255,Texas,Karnes County,15601,52252,4347,28.9089085,-97.87216
0500000US48257,Texas,Kaufman County,136154,65390,1830,32.5889211,-96.3089299
0500000US48259,Texas,Kendall County,47431,82390,5079,29.9603413,-98.7481167
0500000US48261,Texas,Kenedy County,404,36125,6795,26.8697147,-97.69822719999999
0500000US48263,Texas,Kent County,762,45926,9347,33.2438434,-100.7097867
0500000US48265,Texas,Kerr County,52600,52473,2685,30.0945305,-99.456155
0500000US48267,Texas,Kimble County,4337,42500,3770,30.4338473,-99.8124935
0500000US48269,Texas,King County,272,65125,26021,33.644342,-100.1703257
0500000US48271,Texas,Kinney County,3667,31468,6246,29.2934865,-100.3497895
0500000US48273,Texas,Kleberg County,30680,42021,3663,27.4308339,-97.69822719999999
0500000US48275,Texas,Knox County,3664,46146,7394,33.6734243,-99.8124935
0500000US48277,Texas,Lamar County,49859,43562,2785,33.75694,-95.6457951
0500000US48279,Texas,Lamb County,12893,43396,2336,34.1486153,-102.3463875
0500000US48281,Texas,Lampasas County,21428,58194,3109,31.2737682,-98.2212979
0500000US48283,Texas,La Salle County,7520,51792,4314,28.2758921,-99.1013498
0500000US48285,Texas,Lavaca County,20154,53021,3540,29.33590539999999,-96.83509989999999
0500000US48287,Texas,Lee County,17239,55000,5256,30.2967161,-96.9638624
0500000US48289,Texas,Leon County,17404,44818,6788,31.2152685,-95.9832577
0500000US48291,Texas,Liberty County,88219,49850,2666,30.1633593,-94.81059549999999
0500000US48293,Texas,Limestone County,23437,42680,4009,31.5461078,-96.663812
0500000US48295,Texas,Lipscomb County,3233,57372,8099,36.2464455,-100.3497895
0500000US48297,Texas,Live Oak County,12207,55766,6296,28.342294,-98.04651849999999
0500000US48299,Texas,Llano County,21795,52178,2922,30.692528,-98.7481167
0500000US48301,Texas,Loving County,169,81875,46475,31.8883434,-103.6362715
0500000US48303,Texas,Lubbock County,310569,50473,1234,33.6753624,-101.7979613
0500000US48305,Texas,Lynn County,5951,43524,3428,33.1446401,-101.7979613
0500000US48307,Texas,McCulloch County,7984,45329,6696,31.2016122,-99.2785583
0500000US48309,Texas,McLennan County,256623,48199,1254,31.5182285,-97.179026
0500000US48311,Texas,McMullen County,743,68750,16747,28.3102323,-98.5721016
0500000US48313,Texas,Madison County,14284,49428,4164,30.9888479,-95.94097099999999
0500000US48315,Texas,Marion County,9854,37283,3024,32.7780679,-94.35651299999999
0500000US48317,Texas,Martin County,5771,69722,11169,32.2364722,-101.9804613
0500000US48319,Texas,Mason County,4274,40708,4263,30.6556091,-99.2785583
0500000US48321,Texas,Matagorda County,36643,45500,3150,28.8204837,-95.9832577
0500000US48323,Texas,Maverick County,58722,38035,2789,28.7410473,-100.3497895
0500000US48325,Texas,Medina County,51584,61059,2853,29.2987871,-99.0128926
0500000US48327,Texas,Menard County,2138,40606,9606,30.9802428,-99.8124935
0500000US48329,Texas,Midland County,176832,78888,3668,31.8781368,-101.9804613
0500000US48331,Texas,Milam County,24823,47081,4092,30.8092642,-96.9795011
0500000US48333,Texas,Mills County,4873,41827,6224,31.6137467,-98.5721016
0500000US48335,Texas,Mitchell County,8545,49670,10901,32.3360516,-100.8903099
0500000US48337,Texas,Montague County,19818,51774,1743,33.6460993,-97.69822719999999
0500000US48339,Texas,Montgomery County,607391,77416,1496,30.3213482,-95.4777811
0500000US48341,Texas,Moore County,20940,51527,2468,35.8446761,-101.8891721
0500000US48343,Texas,Morris County,12388,42961,2609,33.122847,-94.7691586
0500000US48345,Texas,Motley County,1200,43750,7082,34.1280332,-100.7097867
0500000US48347,Texas,Nacogdoches County,65204,43598,2009,31.6353071,-94.645035
0500000US48349,Texas,Navarro County,50113,47920,2701,32.0991878,-96.49297969999999
0500000US48351,Texas,Newton County,13595,40950,3016,30.9359604,-93.66232389999999
0500000US48353,Texas,Nolan County,14714,44346,4193,32.3818737,-100.3497895
0500000US48355,Texas,Nueces County,362294,55048,1208,27.7693351,-97.4814163
0500000US48357,Texas,Ochiltree County,9836,49928,4789,36.2921544,-100.8000051
0500000US48359,Texas,Oldham County,2112,63315,5160,35.4247226,-102.6216211
0500000US48361,Texas,Orange County,83396,55700,2395,30.1484033,-93.86553029999999
0500000US48363,Texas,Palo Pinto County,29189,45979,4275,32.7511956,-98.31041839999999
0500000US48365,Texas,Panola County,23194,51569,1915,32.1920035,-94.315422
0500000US48367,Texas,Parker County,142878,74625,2568,32.7415519,-97.87216
0500000US48369,Texas,Parmer County,9605,54184,3885,34.4604292,-102.7135121
0500000US48371,Texas,Pecos County,15823,52282,6993,30.8253214,-102.6216211
0500000US48373,Texas,Polk County,51353,46182,3512,30.7150882,-94.81059549999999
0500000US48375,Texas,Potter County,117415,43157,1520,35.404373,-101.9804613
0500000US48377,Texas,Presidio County,6704,27061,6108,29.9480666,-104.1001326
0500000US48379,Texas,Rains County,12514,49872,3879,32.9009129,-95.77212039999999
0500000US48381,Texas,Randall County,137713,67397,2025,34.9020377,-101.7979613
0500000US48383,Texas,Reagan County,3849,70478,14527,31.2903569,-101.5248055
0500000US48385,Texas,Real County,3452,34813,6986,29.8851459,-99.8124935
0500000US48387,Texas,Red River County,12023,37955,3903,33.6072302,-94.976654
0500000US48389,Texas,Reeves County,15976,58384,6808,31.4307975,-103.7289167
0500000US48391,Texas,Refugio County,6948,48112,5652,28.3465339,-97.1359377
0500000US48393,Texas,Roberts County,854,73854,12671,35.8540979,-100.8903099
0500000US48395,Texas,Robertson County,17074,54201,5421,31.0080004,-96.49297969999999
0500000US48397,Texas,Rockwall County,104915,94767,3323,32.8721646,-96.365157
0500000US48399,Texas,Runnels County,10264,41732,3559,31.8714508,-99.99122539999999
0500000US48401,Texas,Rusk County,54406,52329,2398,32.1741887,-94.81059549999999
0500000US48403,Texas,Sabine County,10542,33257,3025,31.2974233,-93.8248241
0500000US48405,Texas,San Augustine County,8237,35509,5831,31.4699363,-94.15137639999999
0500000US48407,Texas,San Jacinto County,28859,44658,4204,30.5187687,-95.1432068
0500000US48409,Texas,San Patricio County,66730,55229,2202,27.9999695,-97.5247243
0500000US48411,Texas,San Saba County,6055,44698,5395,31.238909,-98.7481167
0500000US48413,Texas,Schleicher County,2793,55677,15264,30.9234947,-100.5296115
0500000US48415,Texas,Scurry County,16703,55889,5767,32.6937844,-100.8903099
0500000US48417,Texas,Shackelford County,3265,45187,5233,32.8242297,-99.2785583
0500000US48419,Texas,Shelby County,25274,40764,3638,31.8343021,-94.15137639999999
0500000US48421,Texas,Sherman County,3022,56576,5943,36.2643429,-101.9804613
0500000US48423,Texas,Smith County,232751,53511,1452,32.3352505,-95.3102505
0500000US48425,Texas,Somervell County,9128,53162,9634,32.2547696,-97.7416703
0500000US48427,Texas,Starr County,64633,29294,2918,26.6215167,-98.7481167
0500000US48429,Texas,Stephens County,9366,45336,4604,32.7399935,-98.8400144
0500000US48431,Texas,Sterling County,1291,59286,14886,31.78149299999999,-101.0711758
0500000US48433,Texas,Stonewall County,1350,48000,15538,33.1114912,-100.1703257
0500000US48435,Texas,Sutton County,3776,60543,12711,30.5598827,-100.5296115
0500000US48437,Texas,Swisher County,7397,38418,3110,34.5532757,-101.7979613
0500000US48439,Texas,Tarrant County,2102515,64874,547,32.7732044,-97.35165579999999
0500000US48441,Texas,Taylor County,138034,50818,1577,32.2455088,-99.8124935
0500000US48443,Texas,Terrell County,776,33750,12715,30.2348611,-102.1632718
0500000US48445,Texas,Terry County,12337,44975,5820,33.0909654,-102.3463875
0500000US48447,Texas,Throckmorton County,1501,44196,12922,33.1814565,-99.2785583
0500000US48449,Texas,Titus County,32750,46698,3475,33.2493126,-94.976654
0500000US48451,Texas,Tom Green County,119200,51675,2309,31.3839017,-100.439656
0500000US48453,Texas,Travis County,1273954,71767,823,30.2097015,-97.69822719999999
0500000US48455,Texas,Trinity County,14651,40407,3033,31.0687648,-95.1432068
0500000US48457,Texas,Tyler County,21672,43936,3381,30.7324447,-94.315422
0500000US48459,Texas,Upshur County,41753,50906,4564,32.7099747,-94.976654
0500000US48461,Texas,Upton County,3657,52257,5967,31.33848429999999,-101.9804613
0500000US48463,Texas,Uvalde County,26741,41752,3354,29.3342663,-99.8124935
0500000US48465,Texas,Val Verde County,49025,45521,2689,29.8687682,-101.1617356
0500000US48467,Texas,Van Zandt County,56590,51935,1845,32.4936974,-95.81428849999999
0500000US48469,Texas,Victoria County,92084,55631,2752,28.7712909,-97.0068393
0500000US48471,Texas,Walker County,72971,41855,2046,30.6815394,-95.6457951
0500000US48473,Texas,Waller County,55246,57654,5987,29.9751629,-96.02557379999999
0500000US48475,Texas,Ward County,11998,64630,7127,31.5395559,-103.1279039
0500000US48477,Texas,Washington County,35882,56237,5282,30.2352956,-96.365157
0500000US48479,Texas,Webb County,276652,42293,1239,27.8174487,-99.0128926
0500000US48481,Texas,Wharton County,41556,49619,2779,29.36909319999999,-96.15269850000001
0500000US48483,Texas,Wheeler County,5056,49352,6360,35.3830893,-100.3497895
0500000US48485,Texas,Wichita County,132230,46575,1427,33.9309651,-98.7481167
0500000US48487,Texas,Wilbarger County,12769,48773,6797,34.0688089,-99.2785583
0500000US48489,Texas,Willacy County,21358,29944,5675,26.4948223,-97.69822719999999
0500000US48491,Texas,Williamson County,590551,83679,1125,30.7591685,-97.69822719999999
0500000US48493,Texas,Wilson County,51070,72445,4432,29.2683783,-98.04651849999999
0500000US48495,Texas,Winkler County,8010,59167,9911,31.76846,-103.0817903
0500000US48497,Texas,Wise County,69984,61709,2458,33.2895861,-97.69822719999999
0500000US48499,Texas,Wood County,45539,48534,3019,32.8296216,-95.35208759999999
0500000US48501,Texas,Yoakum County,8713,68814,3598,33.2114703,-102.8975098
0500000US48503,Texas,Young County,18010,47194,5168,33.2200087,-98.7481167
0500000US48505,Texas,Zapata County,14179,31113,4819,26.9730763,-99.1013498
0500000US48507,Texas,Zavala County,11840,30988,5991,28.8801264,-99.72326729999999
0500000US49001,Utah,Beaver County,6710,54212,6679,38.3266376,-113.287085
0500000US49003,Utah,Box Elder County,56046,59937,2300,41.5380087,-113.1918021
0500000US49005,Utah,Cache County,128289,56840,1332,41.7560026,-111.7614661
0500000US49007,Utah,Carbon County,20463,50278,2066,39.6479807,-110.6168921
0500000US49009,Utah,Daggett County,950,81250,35024,40.9053845,-109.5211063
0500000US49011,Utah,Davis County,355481,79690,1201,40.9628845,-112.0953297
0500000US49013,Utah,Duchesne County,19938,63919,2027,40.2172448,-110.5215459
0500000US49015,Utah,Emery County,10012,52055,3028,39.0738385,-110.7122465
0500000US49017,Utah,Garfield County,5051,52337,8788,37.8400344,-111.2845025
0500000US49019,Utah,Grand County,9754,48673,5136,39.0086287,-109.5613343
0500000US49021,Utah,Iron County,54839,46809,3453,37.7854715,-113.1918021
0500000US49023,Utah,Juab County,12017,62237,2320,39.7108104,-112.7152125
0500000US49025,Utah,Kane County,7886,48269,8418,37.293251,-112.4291464
0500000US49027,Utah,Millard County,13188,60445,4020,39.0611744,-113.1918021
0500000US49029,Utah,Morgan County,12124,89274,3473,41.0576176,-111.6183755
0500000US49031,Utah,Piute County,1479,39440,4761,38.3997408,-112.1430215
0500000US49033,Utah,Rich County,2483,49886,13343,41.5629707,-111.1891151
0500000US49035,Utah,Salt Lake County,1160437,71230,683,40.644188,-111.9522491
0500000US49037,Utah,San Juan County,15308,44680,3843,37.4634157,-109.7591675
0500000US49039,Utah,Sanpete County,30939,51720,3649,39.3090085,-111.5706786
0500000US49041,Utah,Sevier County,21620,53020,1941,38.7333524,-111.6660725
0500000US49043,Utah,Summit County,42145,100453,5764,40.8297566,-110.9983515
0500000US49045,Utah,Tooele County,72259,71020,2997,40.507092,-113.0011989
0500000US49047,Utah,Uintah County,35734,66736,3909,40.1069499,-109.3783206
0500000US49049,Utah,Utah County,636235,70408,818,40.0966287,-111.5706786
0500000US49051,Utah,Wasatch County,34091,77449,5814,40.3629418,-110.9983515
0500000US49053,Utah,Washington County,177556,56877,1511,37.3224877,-113.4776098
0500000US49055,Utah,Wayne County,2711,44694,3167,38.3337024,-110.8076084
0500000US49057,Utah,Weber County,260213,64636,1074,41.2602635,-111.9522491
0500000US50001,Vermont,Addison County,36777,65093,2424,44.1197293,-73.164338
0500000US50003,Vermont,Bennington County,35470,53040,2307,43.0278745,-73.13496049999999
0500000US50005,Vermont,Caledonia County,29993,49348,1842,44.55051,-72.04819069999999
0500000US50007,Vermont,Chittenden County,163774,69896,2132,44.3959289,-72.9962431
0500000US50009,Vermont,Essex County,6163,41045,2661,44.7682631,-71.74361549999999
0500000US50011,Vermont,Franklin County,49402,64258,1568,44.8429222,-72.9340443
0500000US50013,Vermont,Grand Isle County,7235,69583,5812,44.8595928,-73.2957299
0500000US50015,Vermont,Lamoille County,25362,60365,3915,44.64334179999999,-72.6314026
0500000US50017,Vermont,Orange County,28892,60159,2361,44.0014186,-72.4003713
0500000US50019,Vermont,Orleans County,27037,47915,2193,44.8905506,-72.2603468
0500000US50021,Vermont,Rutland County,58191,54973,1754,43.6448675,-72.99329689999999
0500000US50023,Vermont,Washington County,58409,62108,2065,44.1986663,-72.6972529
0500000US50025,Vermont,Windham County,42222,52659,1706,43.0151325,-72.8042797
0500000US50027,Vermont,Windsor County,55062,58303,1576,43.4369244,-72.61511689999999
0500000US51001,Virginia,Accomack County,32316,43210,3243,37.7063323,-75.8069082
0500000US51003,Virginia,Albemarle County,109330,75394,2534,38.0567092,-78.6114999
0500000US51005,Virginia,Alleghany County,14860,47794,3629,37.8531975,-80.0534923
0500000US51007,Virginia,Amelia County,13145,58526,8627,37.3212714,-77.973865
0500000US51009,Virginia,Amherst County,31605,49170,3347,37.5588285,-79.1096901
0500000US51011,Virginia,Appomattox County,15911,56176,4129,37.402489,-78.792953
0500000US51013,Virginia,Arlington County,236842,117374,2067,38.8816208,-77.09098089999999
0500000US51015,Virginia,Augusta County,75558,61305,1784,38.2004562,-79.24511489999999
0500000US51017,Virginia,Bath County,4147,46137,2875,38.111733,-79.6502105
0500000US51019,Virginia,Bedford County,78997,61541,2660,37.2538794,-79.4703885
0500000US51021,Virginia,Bland County,6280,50511,4943,37.0924986,-81.1196075
0500000US51023,Virginia,Botetourt County,33419,68410,3438,37.5774613,-79.7848422
0500000US51025,Virginia,Brunswick County,16231,41927,3130,36.7570589,-77.8367282
0500000US51027,Virginia,Buchanan County,21004,30806,2381,37.2403134,-81.9971108
0500000US51029,Virginia,Buckingham County,17148,46261,4573,37.50700800000001,-78.5660852
0500000US51031,Virginia,Campbell County,54885,50258,2308,37.221014,-79.1096901
0500000US51033,Virginia,Caroline County,30725,64715,4314,38.0445557,-77.2864879
0500000US51035,Virginia,Carroll County,29791,43532,2276,36.6778699,-80.7214417
0500000US51036,Virginia,Charles City County,6963,59192,4207,37.4018216,-77.1485163
0500000US51037,Virginia,Charlotte County,11880,39212,2751,37.0467412,-78.6114999
0500000US51041,Virginia,Chesterfield County,352802,80214,1216,37.3673217,-77.6077865
0500000US51043,Virginia,Clarke County,14619,77936,6550,39.15165830000001,-77.973865
0500000US51045,Virginia,Craig County,5131,55484,13649,37.44658950000001,-80.23213129999999
0500000US51047,Virginia,Culpeper County,52605,73116,2713,38.491821,-77.973865
0500000US51049,Virginia,Cumberland County,9932,46221,4519,37.5175385,-78.24761459999999
0500000US51051,Virginia,Dickenson County,14318,29226,2792,37.0929465,-82.34518899999999
0500000US51053,Virginia,Dinwiddie County,28544,55880,4297,37.0769043,-77.6536125
0500000US51057,Virginia,Essex County,10953,52681,2936,37.9671684,-76.964306
0500000US51059,Virginia,Fairfax County,1147532,121133,1144,38.9085472,-77.2405153
0500000US51061,Virginia,Fauquier County,71222,97469,3787,38.7208787,-77.79097759999999
0500000US51063,Virginia,Floyd County,15749,49729,4731,36.9446308,-80.32131059999999
0500000US51065,Virginia,Fluvanna County,27270,74931,4899,37.8532863,-78.24761459999999
0500000US51067,Virginia,Franklin County,56042,52639,3185,36.9458815,-79.8296743
0500000US51069,Virginia,Frederick County,89313,73250,2263,39.2096441,-78.2601024
0500000US51071,Virginia,Giles County,16720,52478,3169,37.3132885,-80.6770787
0500000US51073,Virginia,Gloucester County,37348,66701,3711,37.4128281,-76.5025742
0500000US51075,Virginia,Goochland County,23753,89741,7343,37.74159969999999,-77.973865
0500000US51077,Virginia,Grayson County,15550,33969,2345,36.6721195,-81.20781640000001
0500000US51079,Virginia,Greene County,19819,64979,4475,38.3120359,-78.4524591
0500000US51081,Virginia,Greensville County,11336,44534,7545,36.60568860000001,-77.6077865
0500000US51083,Virginia,Halifax County,33911,42289,2347,36.6945049,-78.9288242
0500000US51085,Virginia,Hanover County,107766,88652,2596,37.7772071,-77.5160788
0500000US51087,Virginia,Henrico County,330818,68572,1482,37.5059332,-77.3324425
0500000US51089,Virginia,Henry County,50557,36683,1839,36.6588867,-79.96403389999999
0500000US51091,Virginia,Highland County,2190,46147,3558,38.3999743,-79.60528839999999
0500000US51093,Virginia,Isle of Wight County,37109,71376,3787,36.9288915,-76.6874701
0500000US51095,Virginia,James City County,76523,83048,2991,37.3002132,-76.8028933
0500000US51097,Virginia,King and Queen County,7025,54516,7231,37.7298568,-76.8951551
0500000US51099,Virginia,King George County,26836,87321,8183,38.2372863,-77.1485163
